Id,ProductId,Score,review_year,review_month,star_sentiment,vader_sentiment,vader_compound,sentiment_agreement,helpfulness_ratio,is_helpful,jtbd_count,unmet_need,lda_topic_name,lda_topic_confidence,cluster_name,review_length,word_count
2487,B0027IQC5K,5,2009,6,Positive,Neutral,0.0,0,0.9230769230769231,1,1,0,Organic & Nutrition Labels,0.831,Mainstream Food Buyers,174,13
2488,B0027IQC5K,5,2010,2,Positive,Positive,0.4215,1,1.0,1,3,0,General Product Experience,0.523,Mainstream Food Buyers,593,49
2516,B000RUI0MS,5,2009,5,Positive,Positive,0.8588,1,0.8333333333333334,1,3,0,General Product Experience,0.497,Mainstream Food Buyers,516,38
2531,B000G7UDPY,5,2006,9,Positive,Positive,0.9379,1,0.875,1,1,0,Meal Prep & Easy Cooking,0.743,Mainstream Food Buyers,250,24
2532,B000G7UDPY,5,2007,4,Positive,Positive,0.9704,1,0.8571428571428571,1,5,0,Meal Prep & Easy Cooking,0.489,Mainstream Food Buyers,532,45
2546,B000ED9LDU,5,2006,11,Positive,Positive,0.9702,1,1.0,1,4,0,Baking & Dietary Needs,0.48,Mainstream Food Buyers,647,55
2547,B000ED9LDU,5,2007,12,Positive,Positive,0.81,1,0.9090909090909091,1,6,0,Organic & Nutrition Labels,0.538,Mainstream Food Buyers,823,70
2548,B000ED9LDU,5,2007,5,Positive,Positive,0.6908,1,0.9090909090909091,1,2,0,Organic & Nutrition Labels,0.628,Mainstream Food Buyers,421,34
2549,B000ED9LDU,5,2008,3,Positive,Positive,0.8832,1,1.0,1,3,0,Organic & Nutrition Labels,0.318,Mainstream Food Buyers,398,30
2572,B000EGX2EG,2,2009,7,Negative,Positive,0.3612,0,1.0,1,2,0,Pet Food & Treats,0.852,Mainstream Food Buyers,227,15
2573,B000EGX2EG,1,2009,10,Negative,Negative,-0.0526,1,1.0,1,4,1,Organic & Nutrition Labels,0.363,Dedicated Dog Owners,555,45
2574,B000EGX2EG,5,2006,8,Positive,Positive,0.7081,1,1.0,1,3,0,Snacks & Chocolate,0.62,Mainstream Food Buyers,163,11
2575,B000EGX2EG,5,2006,8,Positive,Positive,0.9656,1,0.875,1,3,0,Snacks & Chocolate,0.584,Mainstream Food Buyers,413,37
2607,B0015D8MOW,5,2009,5,Positive,Positive,0.8176,1,1.0,1,2,0,General Product Experience,0.673,Mainstream Food Buyers,173,15
2609,B0016FY6H6,5,2008,6,Positive,Positive,0.9794,1,1.0,1,6,0,Tea & Beverages,0.465,Tea Drinkers,999,76
2610,B0016FY6H6,5,2008,10,Positive,Positive,0.9927,1,1.0,1,5,0,Tea & Beverages,0.388,Tea Drinkers,3392,245
2611,B0016FY6H6,4,2008,10,Positive,Positive,0.9862,1,1.0,1,3,0,Tea & Beverages,0.691,Tea Drinkers,841,69
2612,B0016FY6H6,5,2008,7,Positive,Positive,0.9825,1,0.8888888888888888,1,2,0,Tea & Beverages,0.633,Tea Drinkers,489,37
2613,B0016FY6H6,5,2009,10,Positive,Positive,0.9823,1,0.875,1,4,0,Tea & Beverages,0.644,Tea Drinkers,1146,107
2685,B000SAPXSQ,5,2009,7,Positive,Positive,0.9728,1,1.0,1,2,0,Tea & Beverages,0.904,Tea Drinkers,346,33
2687,B000SAPXSQ,1,2010,7,Negative,Negative,-0.5522,1,0.8333333333333334,1,4,1,Tea & Beverages,0.595,Tea Drinkers,355,34
2703,B000EPQPQE,5,2008,1,Positive,Positive,0.9784,1,1.0,1,3,0,Snacks & Chocolate,0.79,Mainstream Food Buyers,412,35
2706,B003NDA970,4,2007,2,Positive,Positive,0.7351,1,1.0,1,2,0,Daily Use & Supplements,0.651,Mainstream Food Buyers,301,22
2707,B003NDA970,5,2006,6,Positive,Positive,0.9349,1,1.0,1,3,0,Daily Use & Supplements,0.59,Snack & Cooking Enthusiasts,286,23
2708,B003NDA970,4,2007,2,Positive,Positive,0.9102,1,1.0,1,3,0,Meal Prep & Easy Cooking,0.377,Snack & Cooking Enthusiasts,136,12
2709,B003NDA970,4,2005,2,Positive,Positive,0.9866,1,0.9285714285714286,1,2,0,Daily Use & Supplements,0.594,Snack & Cooking Enthusiasts,331,23
2710,B003NDA970,1,2007,1,Negative,Negative,-0.9321,1,0.8148148148148148,1,3,1,General Product Experience,0.524,Snack & Cooking Enthusiasts,489,41
2776,B000J2DQ46,5,2010,1,Positive,Positive,0.9619,1,0.9565217391304348,1,4,0,Meal Prep & Easy Cooking,0.575,Mainstream Food Buyers,1000,77
2777,B000J2DQ46,5,2010,4,Positive,Positive,0.964,1,0.8888888888888888,1,3,0,Meal Prep & Easy Cooking,0.49,Mainstream Food Buyers,549,41
2778,B000J2DQ46,2,2011,1,Negative,Positive,0.9201,0,0.9,1,4,0,Meal Prep & Easy Cooking,0.433,Mainstream Food Buyers,745,60
2779,B000J2DQ46,4,2009,9,Positive,Positive,0.8625,1,0.8888888888888888,1,4,0,Meal Prep & Easy Cooking,0.607,Mainstream Food Buyers,203,15
2780,B000J2DQ46,2,2011,1,Negative,Positive,0.9544,0,0.8,1,4,0,Meal Prep & Easy Cooking,0.631,Snack & Cooking Enthusiasts,541,42
2782,B000J2DQ46,5,2010,9,Positive,Positive,0.9923,1,0.75,1,7,0,Meal Prep & Easy Cooking,0.463,Indulgent Snack Seekers,1454,141
2821,B0085G4ACA,5,2011,3,Positive,Positive,0.9583,1,0.8333333333333334,1,4,0,General Product Experience,0.417,Mainstream Food Buyers,697,56
2889,B000F9Z1WI,5,2008,6,Positive,Positive,0.8137,1,1.0,1,3,0,Snacks & Chocolate,0.593,Indulgent Snack Seekers,535,42
2890,B000F9Z1WI,3,2006,8,Neutral,Positive,0.0957,0,1.0,1,6,0,Snacks & Chocolate,0.959,Indulgent Snack Seekers,796,61
2891,B000F9Z1WI,5,2008,1,Positive,Positive,0.924,1,1.0,1,2,0,Snacks & Chocolate,0.944,Indulgent Snack Seekers,255,16
2893,B000F9Z1WI,5,2007,2,Positive,Positive,0.9876,1,0.8571428571428571,1,6,0,Snacks & Chocolate,0.589,Mainstream Food Buyers,1724,144
2938,B0002TJAZK,5,2008,10,Positive,Positive,0.8748,1,1.0,1,3,0,Pet Food & Treats,0.875,Dedicated Cat Owners,497,40
2963,B0005YYHQY,5,2005,10,Positive,Positive,0.9648,1,0.875,1,5,0,Snacks & Chocolate,0.569,Indulgent Snack Seekers,1467,120
2992,B0009JI7O8,5,2007,6,Positive,Positive,0.8102,1,1.0,1,2,0,General Product Experience,0.695,Mainstream Food Buyers,186,16
2993,B0009JI7O8,5,2009,2,Positive,Positive,0.9371,1,1.0,1,2,0,General Product Experience,0.667,Mainstream Food Buyers,267,21
2994,B0009JI7O8,5,2008,1,Positive,Positive,0.8126,1,1.0,1,5,0,General Product Experience,0.674,Mainstream Food Buyers,352,27
2997,B0009JI7O8,5,2011,2,Positive,Positive,0.6705,1,0.8,1,2,0,General Product Experience,0.508,Mainstream Food Buyers,204,17
3019,B001FA1KUS,2,2009,5,Negative,Positive,0.836,0,0.8333333333333334,1,4,0,Meal Prep & Easy Cooking,0.947,Mainstream Food Buyers,149,17
3032,B002HQP4YC,5,2010,12,Positive,Positive,0.7796,1,0.8333333333333334,1,1,0,Cooking Ingredients & Sauces,0.445,Snack & Cooking Enthusiasts,276,25
3033,B0052OI128,5,2011,7,Positive,Positive,0.8517,1,1.0,1,2,0,Snacks & Chocolate,0.477,Mainstream Food Buyers,151,12
3034,B0052OI128,5,2011,8,Positive,Positive,0.9899,1,1.0,1,4,0,Snacks & Chocolate,0.562,Indulgent Snack Seekers,1334,104
3048,B004NNFEA6,5,2011,7,Positive,Positive,0.966,1,1.0,1,3,0,Snacks & Chocolate,0.537,Mainstream Food Buyers,502,38
3066,B000FDKQCO,3,2006,9,Neutral,Positive,0.939,0,1.0,1,3,0,Baking & Dietary Needs,0.625,Mainstream Food Buyers,353,31
3067,B000FDKQCO,5,2007,4,Positive,Positive,0.9965,1,1.0,1,6,0,Snacks & Chocolate,0.603,Mainstream Food Buyers,1135,81
3084,B000P151AI,5,2010,8,Positive,Positive,0.6369,1,1.0,1,2,0,General Product Experience,0.509,Mainstream Food Buyers,232,17
3109,B004JQVASM,5,2011,10,Positive,Positive,0.9414,1,1.0,1,4,0,Coffee & Roasts,0.874,Coffee Aficionados,468,39
3113,B004JQVASM,5,2011,4,Positive,Negative,-0.0964,0,0.8,1,2,0,Coffee & Roasts,0.463,Coffee Aficionados,255,17
3126,B000FDKQCY,4,2009,1,Positive,Positive,0.9504,1,0.9444444444444444,1,3,0,Baking & Dietary Needs,0.576,Mainstream Food Buyers,353,29
3127,B000FDKQCY,5,2010,4,Positive,Positive,0.9655,1,1.0,1,4,0,Baking & Dietary Needs,0.652,Mainstream Food Buyers,629,56
3128,B000FDKQCY,5,2007,2,Positive,Positive,0.8656,1,1.0,1,4,0,Baking & Dietary Needs,0.688,Mainstream Food Buyers,578,46
3154,B003OZYUEA,5,2011,3,Positive,Positive,0.9446,1,1.0,1,2,0,General Product Experience,0.89,Mainstream Food Buyers,620,49
3155,B003OZYUEA,5,2011,8,Positive,Positive,0.7964,1,1.0,1,3,0,Tea & Beverages,0.576,Mainstream Food Buyers,302,24
3156,B003OZYUEA,5,2011,1,Positive,Positive,0.9671,1,0.8571428571428571,1,6,0,Tea & Beverages,0.442,Mainstream Food Buyers,1468,124
3157,B003OZYUEA,5,2011,11,Positive,Positive,0.966,1,0.8333333333333334,1,2,0,Tea & Beverages,0.532,Mainstream Food Buyers,675,52
3177,B000FDKUSO,5,2007,5,Positive,Positive,0.1857,1,1.0,1,3,0,Snacks & Chocolate,0.756,Snack & Cooking Enthusiasts,276,21
3305,B005K4Q1VI,4,2011,10,Positive,Positive,0.7794,1,0.921875,1,1,0,Coffee & Roasts,0.499,Mainstream Food Buyers,625,47
3306,B005K4Q1VI,3,2012,1,Neutral,Positive,0.7959,0,0.8657407407407407,1,6,0,Baking & Dietary Needs,0.495,Mainstream Food Buyers,3460,277
3307,B005K4Q1VI,5,2011,11,Positive,Positive,0.9534,1,0.96,1,3,0,Coffee & Roasts,0.487,Indulgent Snack Seekers,638,52
3308,B005K4Q1VI,5,2011,12,Positive,Positive,0.5562,1,1.0,1,1,0,Baking & Dietary Needs,0.636,Mainstream Food Buyers,147,11
3309,B005K4Q1VI,4,2011,12,Positive,Positive,0.9942,1,1.0,1,7,0,Coffee & Roasts,0.372,Indulgent Snack Seekers,1533,117
3310,B005K4Q1VI,5,2011,11,Positive,Positive,0.9783,1,0.9130434782608695,1,2,0,Baking & Dietary Needs,0.586,Mainstream Food Buyers,705,54
3311,B005K4Q1VI,4,2011,11,Positive,Positive,0.9639,1,1.0,1,3,0,Coffee & Roasts,0.694,Indulgent Snack Seekers,485,34
3312,B005K4Q1VI,5,2011,11,Positive,Positive,0.9942,1,1.0,1,6,0,General Product Experience,0.39,Coffee Aficionados,927,70
3313,B005K4Q1VI,5,2011,10,Positive,Positive,0.9882,1,1.0,1,7,0,Coffee & Roasts,0.617,Coffee Aficionados,502,44
3314,B005K4Q1VI,5,2011,10,Positive,Positive,0.6798,1,1.0,1,3,0,Baking & Dietary Needs,0.272,Mainstream Food Buyers,276,27
3415,B005K4Q1VI,2,2011,11,Negative,Positive,0.9618,0,1.0,1,7,0,Coffee & Roasts,0.469,Mainstream Food Buyers,1791,142
3416,B005K4Q1VI,5,2011,11,Positive,Positive,0.4933,1,1.0,1,1,0,Coffee & Roasts,0.686,Mainstream Food Buyers,354,31
3418,B005K4Q1VI,1,2012,1,Negative,Positive,0.8689,0,0.875,1,2,0,Baking & Dietary Needs,0.953,Indulgent Snack Seekers,200,20
3419,B005K4Q1VI,2,2011,12,Negative,Positive,0.1191,0,0.8,1,2,0,General Product Experience,0.498,Mainstream Food Buyers,272,18
3420,B005K4Q1VI,2,2011,11,Negative,Negative,-0.101,1,0.8181818181818182,1,3,1,Snacks & Chocolate,0.69,Mainstream Food Buyers,145,9
3424,B005K4Q1VI,4,2011,10,Positive,Positive,0.9531,1,0.8571428571428571,1,2,0,Baking & Dietary Needs,0.361,Indulgent Snack Seekers,360,28
3464,B005K4Q1VI,5,2011,11,Positive,Positive,0.8173,1,0.8333333333333334,1,4,0,Snacks & Chocolate,0.485,Indulgent Snack Seekers,333,26
3478,B005K4Q1VI,5,2011,10,Positive,Positive,0.9359,1,0.8,1,2,0,General Product Experience,0.5,Mainstream Food Buyers,159,13
3556,B005KDJEJK,5,2012,3,Positive,Positive,0.7367,1,0.8571428571428571,1,5,0,General Product Experience,0.538,Mainstream Food Buyers,329,31
3565,B0040PWYVO,5,2011,7,Positive,Positive,0.9842,1,1.0,1,2,0,General Product Experience,0.434,Mainstream Food Buyers,378,35
3566,B0040PWYVO,5,2011,5,Positive,Positive,0.9245,1,1.0,1,2,0,General Product Experience,0.661,Mainstream Food Buyers,190,15
3567,B0040PWYVO,3,2011,12,Neutral,Positive,0.3816,0,0.8571428571428571,1,2,0,General Product Experience,0.757,Mainstream Food Buyers,392,33
3593,B001QEF4XC,5,2010,12,Positive,Positive,0.5994,1,1.0,1,3,0,Pet Food & Treats,0.803,Dedicated Dog Owners,218,18
3636,B003MPKGKE,2,2010,10,Negative,Positive,0.748,0,1.0,1,4,0,General Product Experience,0.537,Mainstream Food Buyers,541,41
3661,B000FDKQC4,2,2006,8,Negative,Positive,0.9049,0,0.875,1,5,0,Baking & Dietary Needs,0.617,Mainstream Food Buyers,407,32
3700,B00113XJQW,5,2009,3,Positive,Positive,0.6273,1,0.9166666666666666,1,2,0,Pet Food & Treats,0.54,Mainstream Food Buyers,770,59
3701,B00113XJQW,5,2009,1,Positive,Positive,0.9833,1,0.9090909090909091,1,4,0,Pet Food & Treats,0.638,Dedicated Dog Owners,730,59
3702,B00113XJQW,5,2008,10,Positive,Positive,0.3828,1,1.0,1,3,0,Pet Food & Treats,0.964,Mainstream Food Buyers,767,65
3704,B00113XJQW,5,2009,2,Positive,Positive,0.9517,1,0.8333333333333334,1,2,0,Pet Food & Treats,0.976,Dedicated Dog Owners,401,36
3709,B0045IK1CK,5,2011,7,Positive,Negative,-0.8088,0,1.0,1,3,0,Baking & Dietary Needs,0.388,Indulgent Snack Seekers,767,68
3739,B00016UX0K,5,2009,3,Positive,Positive,0.9616,1,0.9583333333333334,1,3,0,General Product Experience,0.579,Mainstream Food Buyers,754,63
3740,B00016UX0K,5,2005,8,Positive,Positive,0.9465,1,1.0,1,1,0,Snacks & Chocolate,0.315,Mainstream Food Buyers,278,26
3741,B00016UX0K,5,2005,10,Positive,Positive,0.9554,1,0.8333333333333334,1,2,0,General Product Experience,0.454,Mainstream Food Buyers,329,28
3745,B00016UX0K,4,2009,12,Positive,Positive,0.2382,1,0.8333333333333334,1,1,0,Cooking Ingredients & Sauces,0.519,Mainstream Food Buyers,180,16
3752,B00016UX0K,5,2009,7,Positive,Positive,0.9258,1,0.8,1,3,0,Meal Prep & Easy Cooking,0.496,Mainstream Food Buyers,707,64
3805,B000X2CWTM,5,2008,1,Positive,Negative,-0.687,0,0.9696969696969697,1,5,0,Organic & Nutrition Labels,0.405,Mainstream Food Buyers,298,23
3806,B000X2CWTM,5,2007,12,Positive,Positive,0.5411,1,1.0,1,1,0,Tea & Beverages,0.521,Mainstream Food Buyers,251,19
3807,B000X2CWTM,5,2010,3,Positive,Positive,0.9163,1,1.0,1,2,0,Snacks & Chocolate,0.557,Mainstream Food Buyers,81,5
3808,B000X2CWTM,5,2010,2,Positive,Positive,0.8126,1,1.0,1,3,0,Tea & Beverages,0.641,Mainstream Food Buyers,277,21
3809,B000X2CWTM,5,2010,1,Positive,Positive,0.9725,1,1.0,1,4,0,Snacks & Chocolate,0.806,Mainstream Food Buyers,260,17
3810,B000X2CWTM,5,2009,11,Positive,Positive,0.7177,1,1.0,1,3,0,Tea & Beverages,0.61,Mainstream Food Buyers,271,25
3816,B000X2CWTM,5,2007,12,Positive,Positive,0.9231,1,0.8,1,3,0,Daily Use & Supplements,0.363,Mainstream Food Buyers,146,14
3819,B000X2CWTM,5,2009,8,Positive,Positive,0.9401,1,0.8333333333333334,1,2,0,Daily Use & Supplements,0.467,Mainstream Food Buyers,511,41
3826,B000X2CWTM,5,2009,8,Positive,Positive,0.9877,1,0.8,1,3,0,General Product Experience,0.383,Mainstream Food Buyers,984,83
3845,B002979DP0,5,2009,6,Positive,Positive,0.9818,1,0.8333333333333334,1,6,0,Tea & Beverages,0.684,Mainstream Food Buyers,1690,133
3853,B001M074MY,3,2009,12,Neutral,Positive,0.7935,0,1.0,1,1,0,Coffee & Roasts,0.793,Coffee Aficionados,565,51
3888,B000GEVGXA,1,2010,1,Negative,Negative,-0.7959,1,1.0,1,2,1,Cooking Ingredients & Sauces,0.476,Snack & Cooking Enthusiasts,676,56
3895,B000A40OVQ,5,2006,8,Positive,Positive,0.8883,1,1.0,1,2,0,Baking & Dietary Needs,0.666,Mainstream Food Buyers,312,30
3896,B000A40OVQ,5,2007,7,Positive,Positive,0.807,1,0.875,1,2,0,Baking & Dietary Needs,0.922,Mainstream Food Buyers,148,11
3899,B000CC9V42,5,2007,2,Positive,Positive,0.8684,1,1.0,1,2,0,Cooking Ingredients & Sauces,0.421,Mainstream Food Buyers,222,18
3900,B000CC9V42,3,2008,1,Neutral,Negative,-0.9432,0,0.875,1,2,0,Cooking Ingredients & Sauces,0.451,Mainstream Food Buyers,526,37
3911,B00449NWW6,5,2011,2,Positive,Positive,0.8603,1,0.8333333333333334,1,3,0,General Product Experience,0.555,Mainstream Food Buyers,616,53
3955,B005HO0ARM,4,2012,2,Positive,Positive,0.5133,1,1.0,1,4,0,General Product Experience,0.534,Mainstream Food Buyers,732,65
3987,B0002IGPWC,3,2007,10,Neutral,Positive,0.3506,0,0.8571428571428571,1,2,0,General Product Experience,0.647,Mainstream Food Buyers,291,23
4012,B000UZVPKO,4,2009,11,Positive,Positive,0.9616,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.616,Mainstream Food Buyers,729,68
4019,B000UZVPKO,5,2009,9,Positive,Positive,0.9133,1,0.8,1,6,0,Cooking Ingredients & Sauces,0.272,Snack & Cooking Enthusiasts,789,72
4020,B000UZVPKO,5,2009,3,Positive,Positive,0.7469,1,0.8,1,1,0,Meal Prep & Easy Cooking,0.307,Snack & Cooking Enthusiasts,134,12
4032,B002U5A85U,5,2010,5,Positive,Positive,0.5857,1,0.8333333333333334,1,2,0,General Product Experience,0.42,Mainstream Food Buyers,214,14
4037,B000CMHMUC,5,2006,12,Positive,Positive,0.947,1,1.0,1,5,0,Snacks & Chocolate,0.497,Snack & Cooking Enthusiasts,1862,174
4064,B001EW5YQS,4,2009,9,Positive,Positive,0.9907,1,0.9666666666666667,1,5,0,General Product Experience,0.524,Mainstream Food Buyers,1819,147
4065,B001EW5YQS,5,2011,12,Positive,Positive,0.9869,1,1.0,1,1,0,Daily Use & Supplements,0.49,Mainstream Food Buyers,997,73
4066,B001EW5YQS,5,2009,6,Positive,Positive,0.8378,1,1.0,1,1,0,General Product Experience,0.775,Mainstream Food Buyers,372,29
4067,B001EW5YQS,4,2009,1,Positive,Positive,0.8949,1,1.0,1,1,0,General Product Experience,0.444,Mainstream Food Buyers,542,40
4068,B001EW5YQS,5,2009,8,Positive,Positive,0.8346,1,1.0,1,4,0,General Product Experience,0.696,Mainstream Food Buyers,939,69
4069,B001EW5YQS,1,2010,8,Negative,Positive,0.8016,0,0.9166666666666666,1,2,0,General Product Experience,0.53,Mainstream Food Buyers,334,25
4070,B001EW5YQS,5,2009,4,Positive,Positive,0.9444,1,1.0,1,1,0,General Product Experience,0.657,Mainstream Food Buyers,702,52
4071,B001EW5YQS,4,2012,7,Positive,Positive,0.9909,1,1.0,1,5,0,General Product Experience,0.588,Mainstream Food Buyers,1737,128
4072,B001EW5YQS,1,2011,11,Negative,Positive,0.2732,0,1.0,1,2,0,General Product Experience,0.643,Mainstream Food Buyers,361,26
4080,B001EW5YQS,1,2010,2,Negative,Positive,0.6193,0,0.8333333333333334,1,2,0,General Product Experience,0.432,Mainstream Food Buyers,474,35
4252,B004391DK0,5,2010,9,Positive,Positive,0.9652,1,1.0,1,3,0,Baking & Dietary Needs,0.706,Mainstream Food Buyers,322,29
4253,B004391DK0,5,2010,9,Positive,Positive,0.837,1,0.9907407407407407,1,5,0,Baking & Dietary Needs,0.919,Mainstream Food Buyers,390,32
4254,B004391DK0,5,2011,6,Positive,Positive,0.9924,1,1.0,1,6,0,Baking & Dietary Needs,0.665,Mainstream Food Buyers,2012,152
4255,B004391DK0,3,2011,3,Neutral,Neutral,0.0,1,0.972972972972973,1,2,0,Organic & Nutrition Labels,0.821,Snack & Cooking Enthusiasts,165,21
4256,B004391DK0,5,2010,10,Positive,Positive,0.957,1,1.0,1,4,0,Baking & Dietary Needs,0.588,Mainstream Food Buyers,442,31
4257,B004391DK0,5,2010,10,Positive,Positive,0.9201,1,1.0,1,2,0,Baking & Dietary Needs,0.718,Mainstream Food Buyers,297,21
4258,B004391DK0,5,2010,10,Positive,Positive,0.969,1,1.0,1,7,0,Baking & Dietary Needs,0.406,Mainstream Food Buyers,503,37
4259,B004391DK0,2,2010,12,Negative,Positive,0.5615,0,0.8571428571428571,1,2,0,Baking & Dietary Needs,0.6,Mainstream Food Buyers,720,55
4260,B004391DK0,2,2010,10,Negative,Positive,0.8963,0,0.8064516129032258,1,3,0,Baking & Dietary Needs,0.554,Mainstream Food Buyers,626,49
4303,B004391DK0,5,2012,8,Positive,Positive,0.9933,1,1.0,1,6,0,Baking & Dietary Needs,0.71,Mainstream Food Buyers,805,63
4304,B004391DK0,5,2011,8,Positive,Positive,0.9802,1,1.0,1,7,0,Baking & Dietary Needs,0.769,Mainstream Food Buyers,640,51
4305,B004391DK0,3,2010,9,Neutral,Positive,0.3716,0,0.8,1,3,0,General Product Experience,0.831,Mainstream Food Buyers,249,16
4307,B004391DK0,1,2012,7,Negative,Positive,0.8418,0,0.7692307692307693,1,7,0,Baking & Dietary Needs,0.561,Mainstream Food Buyers,3340,278
4311,B004391DK0,1,2012,4,Negative,Negative,-0.7789,1,0.8333333333333334,1,3,1,General Product Experience,0.755,Mainstream Food Buyers,470,38
4312,B004391DK0,1,2011,5,Negative,Positive,0.8641,0,0.8333333333333334,1,4,0,Baking & Dietary Needs,0.403,Mainstream Food Buyers,533,38
4321,B004391DK0,3,2010,12,Neutral,Negative,-0.4178,0,0.8,1,3,0,Baking & Dietary Needs,0.578,Mainstream Food Buyers,387,29
4444,B002YZESWU,5,2011,6,Positive,Positive,0.873,1,1.0,1,5,0,General Product Experience,0.777,Snack & Cooking Enthusiasts,418,33
4445,B002YZESWU,5,2009,12,Positive,Positive,0.8858,1,1.0,1,1,0,General Product Experience,0.886,Mainstream Food Buyers,113,6
4446,B002YZESWU,5,2010,6,Positive,Positive,0.8526,1,0.8333333333333334,1,2,0,General Product Experience,0.985,Mainstream Food Buyers,677,54
4449,B002YZESWU,5,2009,12,Positive,Positive,0.9431,1,0.8333333333333334,1,2,0,Meal Prep & Easy Cooking,0.425,Snack & Cooking Enthusiasts,234,15
4451,B002YZESWU,5,2011,6,Positive,Positive,0.9816,1,0.8,1,4,0,General Product Experience,0.866,Snack & Cooking Enthusiasts,1034,91
4452,B002YZESWU,5,2010,1,Positive,Positive,0.8099,1,0.8,1,2,0,General Product Experience,0.701,Mainstream Food Buyers,471,31
4483,B001EHDMY4,5,2010,3,Positive,Positive,0.9967,1,1.0,1,6,0,Tea & Beverages,0.717,Tea Drinkers,2614,204
4589,B0013ENGXK,5,2011,12,Positive,Positive,0.9631,1,1.0,1,2,0,Tea & Beverages,0.377,Coffee Aficionados,1158,95
4625,B000FFRY3G,4,2007,11,Positive,Positive,0.8921,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.485,Mainstream Food Buyers,408,30
4626,B000FFRY3G,4,2007,7,Positive,Positive,0.7263,1,1.0,1,2,0,Baking & Dietary Needs,0.359,Mainstream Food Buyers,211,18
4649,B0006NEDWC,4,2009,4,Positive,Negative,-0.4222,0,1.0,1,3,0,Pet Food & Treats,0.634,Dedicated Dog Owners,573,40
4655,B000FBM4FI,5,2006,8,Positive,Positive,0.9323,1,1.0,1,5,0,Snacks & Chocolate,0.453,Mainstream Food Buyers,723,50
4656,B000FBM4FI,5,2006,8,Positive,Positive,0.9808,1,1.0,1,4,0,Snacks & Chocolate,0.499,Mainstream Food Buyers,957,74
4659,B000FBM4FI,5,2007,6,Positive,Positive,0.8934,1,0.8,1,2,0,Snacks & Chocolate,0.532,Indulgent Snack Seekers,173,13
4690,B000N5Z5RU,5,2007,5,Positive,Positive,0.5118,1,0.875,1,3,0,Pet Food & Treats,0.75,Dedicated Cat Owners,536,41
4772,B00139TT72,5,2008,11,Positive,Positive,0.9978,1,0.9887640449438202,1,4,0,Pet Food & Treats,0.914,Dedicated Cat Owners,1901,164
4773,B00139TT72,5,2009,3,Positive,Positive,0.9909,1,1.0,1,8,0,Pet Food & Treats,0.579,Dedicated Dog Owners,1013,96
4774,B00139TT72,5,2008,11,Positive,Positive,0.5029,1,1.0,1,3,0,Pet Food & Treats,0.615,Dedicated Dog Owners,471,39
4775,B00139TT72,2,2010,1,Negative,Positive,0.9371,0,0.8837209302325582,1,5,0,Pet Food & Treats,0.595,Dedicated Dog Owners,996,74
4777,B00139TT72,5,2011,1,Positive,Negative,-0.6249,0,1.0,1,4,0,Pet Food & Treats,0.779,Dedicated Dog Owners,1849,148
4778,B00139TT72,5,2009,11,Positive,Positive,0.946,1,1.0,1,5,0,Pet Food & Treats,0.708,Dedicated Dog Owners,1348,110
4779,B00139TT72,5,2011,1,Positive,Positive,0.9646,1,1.0,1,5,0,Pet Food & Treats,0.917,Dedicated Dog Owners,1166,96
4780,B00139TT72,1,2011,9,Negative,Negative,-0.5574,1,0.9,1,4,1,Pet Food & Treats,0.574,Dedicated Dog Owners,924,79
4781,B00139TT72,5,2009,9,Positive,Positive,0.9564,1,1.0,1,3,0,Pet Food & Treats,0.867,Dedicated Dog Owners,621,50
4782,B00139TT72,5,2008,6,Positive,Positive,0.9288,1,0.8235294117647058,1,3,0,Pet Food & Treats,0.877,Dedicated Dog Owners,581,56
4816,B00139TT72,1,2012,1,Negative,Positive,0.9864,0,0.8,1,5,0,Pet Food & Treats,0.598,Dedicated Dog Owners,2377,196
4871,B001TY6T6K,1,2009,10,Negative,Positive,0.4885,0,0.8461538461538461,1,2,0,General Product Experience,0.927,Mainstream Food Buyers,162,11
4873,B001TY6T6K,1,2010,4,Negative,Neutral,0.0,0,0.8,1,2,0,General Product Experience,0.934,Mainstream Food Buyers,196,12
4874,B002C56OBU,5,2010,4,Positive,Positive,0.8225,1,0.8888888888888888,1,1,0,Coffee & Roasts,0.532,Coffee Aficionados,312,21
