Id,jtbd_tags,Score,star_sentiment,vader_compound,unmet_need,is_helpful,review_year,cluster_name
1574,Repeat Purchase,5,Positive,-0.8893,0,1,2009,Dedicated Dog Owners
1575,Health & Nutrition,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Family & Kids,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Pet Care,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Special Diet,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Value & Bulk Buying,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Quality & Freshness,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1575,Repeat Purchase,5,Positive,0.9982,0,1,2010,Dedicated Dog Owners
1576,Health & Nutrition,5,Positive,0.9856,0,1,2010,Dedicated Dog Owners
1576,Pet Care,5,Positive,0.9856,0,1,2010,Dedicated Dog Owners
1576,Quality & Freshness,5,Positive,0.9856,0,1,2010,Dedicated Dog Owners
1576,Repeat Purchase,5,Positive,0.9856,0,1,2010,Dedicated Dog Owners
1577,Health & Nutrition,5,Positive,0.9864,0,1,2010,Dedicated Dog Owners
1577,Convenience & Speed,5,Positive,0.9864,0,1,2010,Dedicated Dog Owners
1577,Pet Care,5,Positive,0.9864,0,1,2010,Dedicated Dog Owners
1577,Value & Bulk Buying,5,Positive,0.9864,0,1,2010,Dedicated Dog Owners
1577,Quality & Freshness,5,Positive,0.9864,0,1,2010,Dedicated Dog Owners
1703,Health & Nutrition,5,Positive,0.9932,0,1,2009,Snack & Cooking Enthusiasts
1703,Taste & Enjoyment,5,Positive,0.9932,0,1,2009,Snack & Cooking Enthusiasts
1703,Family & Kids,5,Positive,0.9932,0,1,2009,Snack & Cooking Enthusiasts
1703,Quality & Freshness,5,Positive,0.9932,0,1,2009,Snack & Cooking Enthusiasts
1703,Repeat Purchase,5,Positive,0.9932,0,1,2009,Snack & Cooking Enthusiasts
1704,Health & Nutrition,5,Positive,0.9531,0,1,2009,Snack & Cooking Enthusiasts
1704,Taste & Enjoyment,5,Positive,0.9531,0,1,2009,Snack & Cooking Enthusiasts
1705,Health & Nutrition,5,Positive,0.9926,0,1,2009,Snack & Cooking Enthusiasts
1705,Taste & Enjoyment,5,Positive,0.9926,0,1,2009,Snack & Cooking Enthusiasts
1705,Convenience & Speed,5,Positive,0.9926,0,1,2009,Snack & Cooking Enthusiasts
1705,Value & Bulk Buying,5,Positive,0.9926,0,1,2009,Snack & Cooking Enthusiasts
1705,Repeat Purchase,5,Positive,0.9926,0,1,2009,Snack & Cooking Enthusiasts
1706,Health & Nutrition,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Taste & Enjoyment,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Family & Kids,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Value & Bulk Buying,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Gifting & Occasion,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Quality & Freshness,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1706,Repeat Purchase,5,Positive,0.9951,0,1,2010,Snack & Cooking Enthusiasts
1707,Health & Nutrition,5,Positive,0.8224,0,1,2012,Snack & Cooking Enthusiasts
1707,Taste & Enjoyment,5,Positive,0.8224,0,1,2012,Snack & Cooking Enthusiasts
1707,Convenience & Speed,5,Positive,0.8224,0,1,2012,Snack & Cooking Enthusiasts
1707,Family & Kids,5,Positive,0.8224,0,1,2012,Snack & Cooking Enthusiasts
1708,Health & Nutrition,2,Negative,-0.8245,1,1,2009,Mainstream Food Buyers
1708,Taste & Enjoyment,2,Negative,-0.8245,1,1,2009,Mainstream Food Buyers
1709,Health & Nutrition,5,Positive,0.0,0,1,2012,Mainstream Food Buyers
1814,Health & Nutrition,3,Neutral,-0.0598,0,1,2011,Snack & Cooking Enthusiasts
1814,Taste & Enjoyment,3,Neutral,-0.0598,0,1,2011,Snack & Cooking Enthusiasts
1814,Value & Bulk Buying,3,Neutral,-0.0598,0,1,2011,Snack & Cooking Enthusiasts
1814,Quality & Freshness,3,Neutral,-0.0598,0,1,2011,Snack & Cooking Enthusiasts
1839,Health & Nutrition,3,Neutral,-0.918,0,1,2010,Snack & Cooking Enthusiasts
1839,Taste & Enjoyment,3,Neutral,-0.918,0,1,2010,Snack & Cooking Enthusiasts
1839,Family & Kids,3,Neutral,-0.918,0,1,2010,Snack & Cooking Enthusiasts
1912,Value & Bulk Buying,2,Negative,0.6577,0,1,2010,Mainstream Food Buyers
1913,Taste & Enjoyment,5,Positive,0.8687,0,1,2009,Mainstream Food Buyers
1913,Convenience & Speed,5,Positive,0.8687,0,1,2009,Mainstream Food Buyers
1913,Value & Bulk Buying,5,Positive,0.8687,0,1,2009,Mainstream Food Buyers
1913,Quality & Freshness,5,Positive,0.8687,0,1,2009,Mainstream Food Buyers
1914,Quality & Freshness,5,Positive,0.5054,0,1,2009,Mainstream Food Buyers
1935,Health & Nutrition,1,Negative,0.5719,0,1,2006,Mainstream Food Buyers
1936,Health & Nutrition,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Taste & Enjoyment,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Convenience & Speed,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Pet Care,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Value & Bulk Buying,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Quality & Freshness,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1936,Repeat Purchase,1,Negative,0.6846,0,1,2009,Mainstream Food Buyers
1940,Taste & Enjoyment,5,Positive,0.7304,0,1,2009,Mainstream Food Buyers
1940,Quality & Freshness,5,Positive,0.7304,0,1,2009,Mainstream Food Buyers
1945,Unclassified,4,Positive,0.2918,0,1,2009,Mainstream Food Buyers
1946,Repeat Purchase,5,Positive,0.5106,0,1,2009,Mainstream Food Buyers
1947,Unclassified,5,Positive,0.6106,0,1,2009,Mainstream Food Buyers
1963,Taste & Enjoyment,5,Positive,0.6883,0,1,2010,Mainstream Food Buyers
1963,Quality & Freshness,5,Positive,0.6883,0,1,2010,Mainstream Food Buyers
1992,Convenience & Speed,5,Positive,0.6115,0,1,2008,Mainstream Food Buyers
1992,Gifting & Occasion,5,Positive,0.6115,0,1,2008,Mainstream Food Buyers
1992,Quality & Freshness,5,Positive,0.6115,0,1,2008,Mainstream Food Buyers
1992,Repeat Purchase,5,Positive,0.6115,0,1,2008,Mainstream Food Buyers
1993,Value & Bulk Buying,5,Positive,-0.2144,0,1,2008,Mainstream Food Buyers
1993,Quality & Freshness,5,Positive,-0.2144,0,1,2008,Mainstream Food Buyers
1993,Repeat Purchase,5,Positive,-0.2144,0,1,2008,Mainstream Food Buyers
1994,Unclassified,5,Positive,0.64,0,1,2009,Mainstream Food Buyers
1995,Taste & Enjoyment,4,Positive,0.9161,0,1,2008,Mainstream Food Buyers
1995,Value & Bulk Buying,4,Positive,0.9161,0,1,2008,Mainstream Food Buyers
1996,Taste & Enjoyment,5,Positive,0.9744,0,1,2010,Mainstream Food Buyers
1996,Family & Kids,5,Positive,0.9744,0,1,2010,Mainstream Food Buyers
1996,Value & Bulk Buying,5,Positive,0.9744,0,1,2010,Mainstream Food Buyers
1997,Health & Nutrition,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1997,Taste & Enjoyment,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1997,Convenience & Speed,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1997,Value & Bulk Buying,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1997,Gifting & Occasion,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1997,Repeat Purchase,5,Positive,0.9978,0,1,2010,Mainstream Food Buyers
1998,Convenience & Speed,4,Positive,0.9501,0,1,2009,Mainstream Food Buyers
1998,Value & Bulk Buying,4,Positive,0.9501,0,1,2009,Mainstream Food Buyers
1999,Taste & Enjoyment,4,Positive,0.7003,0,1,2010,Mainstream Food Buyers
1999,Convenience & Speed,4,Positive,0.7003,0,1,2010,Mainstream Food Buyers
1999,Quality & Freshness,4,Positive,0.7003,0,1,2010,Mainstream Food Buyers
2000,Unclassified,5,Positive,0.8892,0,1,2008,Mainstream Food Buyers
2001,Taste & Enjoyment,5,Positive,0.9252,0,1,2007,Mainstream Food Buyers
2001,Convenience & Speed,5,Positive,0.9252,0,1,2007,Mainstream Food Buyers
2001,Family & Kids,5,Positive,0.9252,0,1,2007,Mainstream Food Buyers
2003,Taste & Enjoyment,5,Positive,0.9682,0,1,2009,Mainstream Food Buyers
2003,Family & Kids,5,Positive,0.9682,0,1,2009,Mainstream Food Buyers
2003,Value & Bulk Buying,5,Positive,0.9682,0,1,2009,Mainstream Food Buyers
2005,Taste & Enjoyment,5,Positive,0.9239,0,1,2008,Mainstream Food Buyers
2080,Taste & Enjoyment,1,Negative,-0.9114,1,1,2012,Tea Drinkers
2100,Taste & Enjoyment,5,Positive,0.9322,0,1,2006,Mainstream Food Buyers
2100,Gifting & Occasion,5,Positive,0.9322,0,1,2006,Mainstream Food Buyers
2160,Health & Nutrition,1,Negative,-0.4019,1,1,2008,Dedicated Dog Owners
2160,Pet Care,1,Negative,-0.4019,1,1,2008,Dedicated Dog Owners
2160,Repeat Purchase,1,Negative,-0.4019,1,1,2008,Dedicated Dog Owners
2161,Pet Care,3,Neutral,-0.5515,0,1,2007,Dedicated Dog Owners
2161,Value & Bulk Buying,3,Neutral,-0.5515,0,1,2007,Dedicated Dog Owners
2162,Health & Nutrition,1,Negative,-0.9801,1,1,2011,Dedicated Dog Owners
2162,Family & Kids,1,Negative,-0.9801,1,1,2011,Dedicated Dog Owners
2162,Pet Care,1,Negative,-0.9801,1,1,2011,Dedicated Dog Owners
2179,Taste & Enjoyment,4,Positive,0.7615,0,1,2010,Tea Drinkers
2179,Convenience & Speed,4,Positive,0.7615,0,1,2010,Tea Drinkers
2179,Value & Bulk Buying,4,Positive,0.7615,0,1,2010,Tea Drinkers
2199,Taste & Enjoyment,5,Positive,0.8063,0,1,2009,Mainstream Food Buyers
2199,Special Diet,5,Positive,0.8063,0,1,2009,Mainstream Food Buyers
2199,Gifting & Occasion,5,Positive,0.8063,0,1,2009,Mainstream Food Buyers
2199,Quality & Freshness,5,Positive,0.8063,0,1,2009,Mainstream Food Buyers
2206,Unclassified,5,Positive,0.3367,0,1,2008,Mainstream Food Buyers
2207,Taste & Enjoyment,4,Positive,0.9095,0,1,2009,Mainstream Food Buyers
2207,Convenience & Speed,4,Positive,0.9095,0,1,2009,Mainstream Food Buyers
2207,Quality & Freshness,4,Positive,0.9095,0,1,2009,Mainstream Food Buyers
2207,Repeat Purchase,4,Positive,0.9095,0,1,2009,Mainstream Food Buyers
2219,Health & Nutrition,5,Positive,-0.8142,0,1,2011,Mainstream Food Buyers
2219,Taste & Enjoyment,5,Positive,-0.8142,0,1,2011,Mainstream Food Buyers
2219,Value & Bulk Buying,5,Positive,-0.8142,0,1,2011,Mainstream Food Buyers
2219,Quality & Freshness,5,Positive,-0.8142,0,1,2011,Mainstream Food Buyers
2219,Repeat Purchase,5,Positive,-0.8142,0,1,2011,Mainstream Food Buyers
2220,Taste & Enjoyment,1,Negative,0.7755,0,1,2011,Mainstream Food Buyers
2220,Value & Bulk Buying,1,Negative,0.7755,0,1,2011,Mainstream Food Buyers
2220,Quality & Freshness,1,Negative,0.7755,0,1,2011,Mainstream Food Buyers
2221,Taste & Enjoyment,1,Negative,0.5983,0,1,2011,Mainstream Food Buyers
2222,Unclassified,1,Negative,0.1882,0,1,2011,Mainstream Food Buyers
2223,Value & Bulk Buying,5,Positive,0.6486,0,1,2010,Mainstream Food Buyers
2224,Unclassified,2,Negative,-0.3748,1,1,2011,Mainstream Food Buyers
2225,Unclassified,1,Negative,0.5984,0,1,2011,Mainstream Food Buyers
2226,Value & Bulk Buying,1,Negative,-0.386,1,1,2011,Mainstream Food Buyers
2226,Gifting & Occasion,1,Negative,-0.386,1,1,2011,Mainstream Food Buyers
2226,Quality & Freshness,1,Negative,-0.386,1,1,2011,Mainstream Food Buyers
2259,Taste & Enjoyment,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2259,Convenience & Speed,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2259,Family & Kids,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2259,Pet Care,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2259,Value & Bulk Buying,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2259,Quality & Freshness,2,Negative,0.7266,0,1,2011,Mainstream Food Buyers
2311,Health & Nutrition,5,Positive,0.5764,0,1,2012,Mainstream Food Buyers
2311,Convenience & Speed,5,Positive,0.5764,0,1,2012,Mainstream Food Buyers
2312,Value & Bulk Buying,5,Positive,0.9212,0,1,2012,Mainstream Food Buyers
2312,Repeat Purchase,5,Positive,0.9212,0,1,2012,Mainstream Food Buyers
2313,Taste & Enjoyment,4,Positive,0.1386,0,1,2012,Mainstream Food Buyers
2313,Family & Kids,4,Positive,0.1386,0,1,2012,Mainstream Food Buyers
2313,Value & Bulk Buying,4,Positive,0.1386,0,1,2012,Mainstream Food Buyers
2314,Taste & Enjoyment,5,Positive,0.8974,0,1,2012,Mainstream Food Buyers
2314,Convenience & Speed,5,Positive,0.8974,0,1,2012,Mainstream Food Buyers
2315,Health & Nutrition,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2315,Taste & Enjoyment,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2315,Convenience & Speed,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2315,Pet Care,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2315,Value & Bulk Buying,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2315,Quality & Freshness,5,Positive,-0.775,0,1,2012,Mainstream Food Buyers
2316,Taste & Enjoyment,5,Positive,0.9288,0,1,2012,Mainstream Food Buyers
2316,Quality & Freshness,5,Positive,0.9288,0,1,2012,Mainstream Food Buyers
2359,Taste & Enjoyment,5,Positive,0.9909,0,1,2011,Coffee Aficionados
2359,Family & Kids,5,Positive,0.9909,0,1,2011,Coffee Aficionados
2359,Quality & Freshness,5,Positive,0.9909,0,1,2011,Coffee Aficionados
2359,Repeat Purchase,5,Positive,0.9909,0,1,2011,Coffee Aficionados
2360,Taste & Enjoyment,5,Positive,0.9814,0,1,2011,Mainstream Food Buyers
2360,Convenience & Speed,5,Positive,0.9814,0,1,2011,Mainstream Food Buyers
2360,Quality & Freshness,5,Positive,0.9814,0,1,2011,Mainstream Food Buyers
2373,Health & Nutrition,5,Positive,0.8527,0,1,2008,Mainstream Food Buyers
2373,Taste & Enjoyment,5,Positive,0.8527,0,1,2008,Mainstream Food Buyers
2373,Convenience & Speed,5,Positive,0.8527,0,1,2008,Mainstream Food Buyers
2373,Family & Kids,5,Positive,0.8527,0,1,2008,Mainstream Food Buyers
2373,Quality & Freshness,5,Positive,0.8527,0,1,2008,Mainstream Food Buyers
2381,Taste & Enjoyment,5,Positive,0.981,0,1,2010,Coffee Aficionados
2381,Value & Bulk Buying,5,Positive,0.981,0,1,2010,Coffee Aficionados
2381,Quality & Freshness,5,Positive,0.981,0,1,2010,Coffee Aficionados
2381,Repeat Purchase,5,Positive,0.981,0,1,2010,Coffee Aficionados
2382,Taste & Enjoyment,5,Positive,0.7708,0,1,2011,Coffee Aficionados
2382,Family & Kids,5,Positive,0.7708,0,1,2011,Coffee Aficionados
2382,Repeat Purchase,5,Positive,0.7708,0,1,2011,Coffee Aficionados
2383,Taste & Enjoyment,5,Positive,0.9337,0,1,2011,Coffee Aficionados
2384,Taste & Enjoyment,5,Positive,0.9732,0,1,2012,Coffee Aficionados
2384,Value & Bulk Buying,5,Positive,0.9732,0,1,2012,Coffee Aficionados
2384,Quality & Freshness,5,Positive,0.9732,0,1,2012,Coffee Aficionados
2385,Taste & Enjoyment,5,Positive,0.8337,0,1,2011,Coffee Aficionados
2385,Quality & Freshness,5,Positive,0.8337,0,1,2011,Coffee Aficionados
2391,Taste & Enjoyment,5,Positive,0.886,0,1,2010,Coffee Aficionados
2396,Taste & Enjoyment,5,Positive,0.7115,0,1,2011,Coffee Aficionados
2396,Family & Kids,5,Positive,0.7115,0,1,2011,Coffee Aficionados
2396,Repeat Purchase,5,Positive,0.7115,0,1,2011,Coffee Aficionados
2450,Taste & Enjoyment,5,Positive,0.9565,0,1,2010,Mainstream Food Buyers
2450,Family & Kids,5,Positive,0.9565,0,1,2010,Mainstream Food Buyers
2450,Quality & Freshness,5,Positive,0.9565,0,1,2010,Mainstream Food Buyers
2486,Health & Nutrition,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Taste & Enjoyment,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Convenience & Speed,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Family & Kids,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Pet Care,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Value & Bulk Buying,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2486,Quality & Freshness,5,Positive,0.5001,0,1,2008,Dedicated Dog Owners
2487,Health & Nutrition,5,Positive,0.0,0,1,2009,Mainstream Food Buyers
2488,Convenience & Speed,5,Positive,0.4215,0,1,2010,Mainstream Food Buyers
2488,Pet Care,5,Positive,0.4215,0,1,2010,Mainstream Food Buyers
2488,Quality & Freshness,5,Positive,0.4215,0,1,2010,Mainstream Food Buyers
2516,Family & Kids,5,Positive,0.8588,0,1,2009,Mainstream Food Buyers
2516,Pet Care,5,Positive,0.8588,0,1,2009,Mainstream Food Buyers
2516,Value & Bulk Buying,5,Positive,0.8588,0,1,2009,Mainstream Food Buyers
2531,Taste & Enjoyment,5,Positive,0.9379,0,1,2006,Mainstream Food Buyers
2532,Health & Nutrition,5,Positive,0.9704,0,1,2007,Mainstream Food Buyers
2532,Taste & Enjoyment,5,Positive,0.9704,0,1,2007,Mainstream Food Buyers
2532,Family & Kids,5,Positive,0.9704,0,1,2007,Mainstream Food Buyers
2532,Special Diet,5,Positive,0.9704,0,1,2007,Mainstream Food Buyers
2532,Quality & Freshness,5,Positive,0.9704,0,1,2007,Mainstream Food Buyers
2546,Health & Nutrition,5,Positive,0.9702,0,1,2006,Mainstream Food Buyers
2546,Taste & Enjoyment,5,Positive,0.9702,0,1,2006,Mainstream Food Buyers
2546,Convenience & Speed,5,Positive,0.9702,0,1,2006,Mainstream Food Buyers
2546,Quality & Freshness,5,Positive,0.9702,0,1,2006,Mainstream Food Buyers
2547,Health & Nutrition,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2547,Taste & Enjoyment,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2547,Convenience & Speed,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2547,Family & Kids,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2547,Value & Bulk Buying,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2547,Repeat Purchase,5,Positive,0.81,0,1,2007,Mainstream Food Buyers
2548,Health & Nutrition,5,Positive,0.6908,0,1,2007,Mainstream Food Buyers
2548,Taste & Enjoyment,5,Positive,0.6908,0,1,2007,Mainstream Food Buyers
2549,Health & Nutrition,5,Positive,0.8832,0,1,2008,Mainstream Food Buyers
2549,Taste & Enjoyment,5,Positive,0.8832,0,1,2008,Mainstream Food Buyers
2549,Quality & Freshness,5,Positive,0.8832,0,1,2008,Mainstream Food Buyers
2572,Family & Kids,2,Negative,0.3612,0,1,2009,Mainstream Food Buyers
2572,Repeat Purchase,2,Negative,0.3612,0,1,2009,Mainstream Food Buyers
2573,Health & Nutrition,1,Negative,-0.0526,1,1,2009,Dedicated Dog Owners
2573,Pet Care,1,Negative,-0.0526,1,1,2009,Dedicated Dog Owners
2573,Special Diet,1,Negative,-0.0526,1,1,2009,Dedicated Dog Owners
2573,Quality & Freshness,1,Negative,-0.0526,1,1,2009,Dedicated Dog Owners
2574,Health & Nutrition,5,Positive,0.7081,0,1,2006,Mainstream Food Buyers
2574,Taste & Enjoyment,5,Positive,0.7081,0,1,2006,Mainstream Food Buyers
2574,Value & Bulk Buying,5,Positive,0.7081,0,1,2006,Mainstream Food Buyers
2575,Health & Nutrition,5,Positive,0.9656,0,1,2006,Mainstream Food Buyers
2575,Convenience & Speed,5,Positive,0.9656,0,1,2006,Mainstream Food Buyers
2575,Family & Kids,5,Positive,0.9656,0,1,2006,Mainstream Food Buyers
2607,Taste & Enjoyment,5,Positive,0.8176,0,1,2009,Mainstream Food Buyers
2607,Quality & Freshness,5,Positive,0.8176,0,1,2009,Mainstream Food Buyers
2609,Health & Nutrition,5,Positive,0.9794,0,1,2008,Tea Drinkers
2609,Taste & Enjoyment,5,Positive,0.9794,0,1,2008,Tea Drinkers
2609,Convenience & Speed,5,Positive,0.9794,0,1,2008,Tea Drinkers
2609,Value & Bulk Buying,5,Positive,0.9794,0,1,2008,Tea Drinkers
2609,Quality & Freshness,5,Positive,0.9794,0,1,2008,Tea Drinkers
2609,Repeat Purchase,5,Positive,0.9794,0,1,2008,Tea Drinkers
2610,Health & Nutrition,5,Positive,0.9927,0,1,2008,Tea Drinkers
2610,Taste & Enjoyment,5,Positive,0.9927,0,1,2008,Tea Drinkers
2610,Family & Kids,5,Positive,0.9927,0,1,2008,Tea Drinkers
2610,Value & Bulk Buying,5,Positive,0.9927,0,1,2008,Tea Drinkers
2610,Repeat Purchase,5,Positive,0.9927,0,1,2008,Tea Drinkers
2611,Taste & Enjoyment,4,Positive,0.9862,0,1,2008,Tea Drinkers
2611,Convenience & Speed,4,Positive,0.9862,0,1,2008,Tea Drinkers
2611,Pet Care,4,Positive,0.9862,0,1,2008,Tea Drinkers
2612,Taste & Enjoyment,5,Positive,0.9825,0,1,2008,Tea Drinkers
2612,Quality & Freshness,5,Positive,0.9825,0,1,2008,Tea Drinkers
2613,Health & Nutrition,5,Positive,0.9823,0,1,2009,Tea Drinkers
2613,Taste & Enjoyment,5,Positive,0.9823,0,1,2009,Tea Drinkers
2613,Family & Kids,5,Positive,0.9823,0,1,2009,Tea Drinkers
2613,Quality & Freshness,5,Positive,0.9823,0,1,2009,Tea Drinkers
2685,Taste & Enjoyment,5,Positive,0.9728,0,1,2009,Tea Drinkers
2685,Pet Care,5,Positive,0.9728,0,1,2009,Tea Drinkers
2687,Health & Nutrition,1,Negative,-0.5522,1,1,2010,Tea Drinkers
2687,Taste & Enjoyment,1,Negative,-0.5522,1,1,2010,Tea Drinkers
2687,Family & Kids,1,Negative,-0.5522,1,1,2010,Tea Drinkers
2687,Quality & Freshness,1,Negative,-0.5522,1,1,2010,Tea Drinkers
2703,Taste & Enjoyment,5,Positive,0.9784,0,1,2008,Mainstream Food Buyers
2703,Pet Care,5,Positive,0.9784,0,1,2008,Mainstream Food Buyers
2703,Gifting & Occasion,5,Positive,0.9784,0,1,2008,Mainstream Food Buyers
2706,Taste & Enjoyment,4,Positive,0.7351,0,1,2007,Mainstream Food Buyers
2706,Convenience & Speed,4,Positive,0.7351,0,1,2007,Mainstream Food Buyers
2707,Taste & Enjoyment,5,Positive,0.9349,0,1,2006,Snack & Cooking Enthusiasts
2707,Convenience & Speed,5,Positive,0.9349,0,1,2006,Snack & Cooking Enthusiasts
2707,Family & Kids,5,Positive,0.9349,0,1,2006,Snack & Cooking Enthusiasts
2708,Taste & Enjoyment,4,Positive,0.9102,0,1,2007,Snack & Cooking Enthusiasts
2708,Convenience & Speed,4,Positive,0.9102,0,1,2007,Snack & Cooking Enthusiasts
2708,Family & Kids,4,Positive,0.9102,0,1,2007,Snack & Cooking Enthusiasts
2709,Taste & Enjoyment,4,Positive,0.9866,0,1,2005,Snack & Cooking Enthusiasts
2709,Convenience & Speed,4,Positive,0.9866,0,1,2005,Snack & Cooking Enthusiasts
2710,Taste & Enjoyment,1,Negative,-0.9321,1,1,2007,Snack & Cooking Enthusiasts
2710,Value & Bulk Buying,1,Negative,-0.9321,1,1,2007,Snack & Cooking Enthusiasts
2710,Quality & Freshness,1,Negative,-0.9321,1,1,2007,Snack & Cooking Enthusiasts
2776,Health & Nutrition,5,Positive,0.9619,0,1,2010,Mainstream Food Buyers
2776,Taste & Enjoyment,5,Positive,0.9619,0,1,2010,Mainstream Food Buyers
2776,Family & Kids,5,Positive,0.9619,0,1,2010,Mainstream Food Buyers
2776,Value & Bulk Buying,5,Positive,0.9619,0,1,2010,Mainstream Food Buyers
2777,Health & Nutrition,5,Positive,0.964,0,1,2010,Mainstream Food Buyers
2777,Convenience & Speed,5,Positive,0.964,0,1,2010,Mainstream Food Buyers
2777,Repeat Purchase,5,Positive,0.964,0,1,2010,Mainstream Food Buyers
2778,Taste & Enjoyment,2,Negative,0.9201,0,1,2011,Mainstream Food Buyers
2778,Convenience & Speed,2,Negative,0.9201,0,1,2011,Mainstream Food Buyers
